subprefeitura;acao_orcamentaria;descricao_proj_ativ;liq_pdm;liq_oc;liq_op;liq_23;liq_da;ref_idrgp;posicao_ranking;liq_idrgp_22;liq_idrgp_23;liq_idrbp_acum;status
Subprefeitura Vila Mariana;1.169;Reforma e Acessibilidade em Passeios Públicos;668,923229752028;0,000000000;0,00;668,923229752028;1115,07;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;1.358;Construção e Implantação do Descomplica SP;597714,883004811010;0,000000000;0,00;597714,883004811010;1657313,82;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;2.520;Manutenção e Operação em Atenção Básica, Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia;103450523,159999996424;0,000000000;0,00;103450523,159999996424;106672552,19;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;2.830;Conservação e Manutenção de Unidades Educacionais - CEU;19348,392097078562;0,000000000;0,00;19348,392097078562;25356,34;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;2.878;Conservação e Manutenção de Unidades Educacionais - Educação Infantil;84556,353213559065;0,000000000;0,00;84556,353213559065;114091,57;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;3.354;Construção de Unidades Habitacionais;3239119,878534375224;0,000000000;0,00;3239119,878534375224;0,00;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;3.355;Execução do Programa de Mananciais;3337354,302000000142;0,000000000;0,00;3337354,302000000142;0,00;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;3.356;Regularização Fundiária;608170,764998603961;0,000000000;0,00;608170,764998603961;0,00;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;3.357;Urbanização de Favelas;1783268,513812418794;0,000000000;0,00;1783268,513812418794;0,00;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;3.366;Ampliação, Reforma e Requalificação de Escola Municipal de Ensino Fundamental (EMEF);72685,875146402483;0,000000000;0,00;72685,875146402483;105145,50;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;3.377;Ampliação, Reforma e Requalificação de Centro Olímpicos;18076533,179999999702;0,000000000;0,00;18076533,179999999702;20746136,09;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;4.305;Manutenção e Operação das Praças Digitais;505,160134045820;0,000000000;0,00;505,160134045820;0,00;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;4.550;Bolsa Atleta;1863737,570000000065;0,000000000;0,00;1863737,570000000065;1940852,97;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;4.560;Manutenção de Modalidades Desportivas do Centro Olímpico de Treinamento e Pesquisa (COTP);4637052,330000000075;0,000000000;0,00;4637052,330000000075;7465658,20;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;7.127;Estudos, Planos e Projetos Ambientais;696587,800620262162;0,000000000;0,00;696587,800620262162;1916738,06;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura de Guaianases;1.137;Pavimentação e Recapeamento de Vias;2563953,927519222721;0,000000000;378830,16;2942784,087519222870;61647004,75;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;1.169;Reforma e Acessibilidade em Passeios Públicos;668,923229752028;0,000000000;0,00;668,923229752028;1115,07;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;2.830;Conservação e Manutenção de Unidades Educacionais - CEU;107201,085155909124;0,000000000;0,00;107201,085155909124;140488,53;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;2.878;Conservação e Manutenção de Unidades Educacionais - Educação Infantil;855812,667591897422;0,000000000;0,00;855812,667591897422;1154744,82;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;3.340;Programa Pode Entrar;65048358,618160985410;0,000000000;0,00;65048358,618160985410;84161328,70;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;3.354;Construção de Unidades Habitacionais;255769,427025132289;0,000000000;0,00;255769,427025132289;0,00;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;3.356;Regularização Fundiária;380755,916472365672;0,000000000;0,00;380755,916472365672;0,00;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;3.357;Urbanização de Favelas;689363,890083298553;0,000000000;0,00;689363,890083298553;0,00;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;3.362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);169612,459849826992;0,000000000;0,00;169612,459849826992;375943,74;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;3.365;Construção de Escolas Municipais de Ensino Fundamental (EMEF);71162,526698101748;0,000000000;0,00;71162,526698101748;2679956,36;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;4.305;Manutenção e Operação das Praças Digitais;378,867844634560;0,000000000;0,00;378,867844634560;0,00;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;4.308;Manutenção e Operação de Equipamentos de Proteção Social Especial à População em Situação de Rua;0,000000000000;1416538,420000000;0,00;1416538,419999999925;8510901,55;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Vila Prudente;1.137;Pavimentação e Recapeamento de Vias;1704297,128136076033;0,000000000;0,00;1704297,128136076033;67023827,40;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;1.137;Pavimentação e Recapeamento de Vias;1704297,128136076033;0,000000000;0,00;1704297,128136076033;67023827,40;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
Subprefeitura de Vila Prudente;1.169;Reforma e Acessibilidade em Passeios Públicos;1248351,445142749930;0,000000000;0,00;1248351,445142749930;2084254,23;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;1.169;Reforma e Acessibilidade em Passeios Públicos;1248351,445142749930;0,000000000;0,00;1248351,445142749930;2084254,23;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
Subprefeitura de Vila Prudente;1.358;Construção e Implantação do Descomplica SP;479688,706803068402;0,000000000;0,00;479688,706803068402;1264986,85;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;1.358;Construção e Implantação do Descomplica SP;479688,706803068402;0,000000000;0,00;479688,706803068402;1264986,85;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
Subprefeitura de Vila Prudente;2.830;Conservação e Manutenção de Unidades Educacionais - CEU;119128,557286212104;0,000000000;0,00;119128,557286212104;156119,65;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;2.830;Conservação e Manutenção de Unidades Educacionais - CEU;119128,557286212104;0,000000000;0,00;119128,557286212104;156119,65;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
Subprefeitura de Vila Prudente;2.878;Conservação e Manutenção de Unidades Educacionais - Educação Infantil;154048,327456013620;0,000000000;0,00;154048,327456013620;239187,78;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;2.878;Conservação e Manutenção de Unidades Educacionais - Educação Infantil;154048,327456013620;0,000000000;0,00;154048,327456013620;239187,78;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
Subprefeitura de Vila Prudente;3.354;Construção de Unidades Habitacionais;255769,427025132289;0,000000000;0,00;255769,427025132289;421715,99;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;3.354;Construção de Unidades Habitacionais;255769,427025132289;0,000000000;0,00;255769,427025132289;421715,99;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
Subprefeitura de Vila Prudente;3.356;Regularização Fundiária;380755,916472365672;0,000000000;0,00;380755,916472365672;0,00;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;3.356;Regularização Fundiária;380755,916472365672;0,000000000;0,00;380755,916472365672;0,00;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
Subprefeitura de Vila Prudente;3.357;Urbanização de Favelas;689363,890083298553;0,000000000;0,00;689363,890083298553;0,00;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;3.357;Urbanização de Favelas;689363,890083298553;0,000000000;0,00;689363,890083298553;0,00;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
Subprefeitura de Vila Prudente;3.362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);179082,659330605646;0,000000000;0,00;179082,659330605646;396934,31;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;3.362;Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI);179082,659330605646;0,000000000;0,00;179082,659330605646;396934,31;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
Subprefeitura de Vila Prudente;3.512;Ampliação, Reforma e Requalificação de Equipamentos Esportivos;792706,929594414192;0,000000000;0,00;792706,929594414192;1207312,72;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;3.512;Ampliação, Reforma e Requalificação de Equipamentos Esportivos;792706,929594414192;0,000000000;0,00;792706,929594414192;1207312,72;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
Subprefeitura de Vila Prudente;4.305;Manutenção e Operação das Praças Digitais;378,867844634560;0,000000000;0,00;378,867844634560;0,00;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;4.305;Manutenção e Operação das Praças Digitais;378,867844634560;0,000000000;0,00;378,867844634560;0,00;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
Subprefeitura Aricanduva/Formosa/Carrão;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;620122,86;620122,859999999986;10119807,86;0,0157;25;48467315,774366401;46310899,48;94778215,25436640;Acima da referência do IDRGP
Subprefeitura Aricanduva/Formosa/Carrão;3.350;Ampliação, Reforma e Requalificação de Áreas Públicas;0,000000000000;0,000000000;548809,42;548809,420000000042;1336837,72;0,0157;25;48467315,774366401;46310899,48;94778215,25436640;Acima da referência do IDRGP
Subprefeitura Butantã;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;61180131,92;61180131,920000001788;99187819,56;0,0250;20;90657009,328374207;76155910,02;166812919,34837419;Acima da referência do IDRGP
Subprefeitura Butantã;1.194;Obras e Serviços nas Áreas de Riscos Geológicos - Emergenciais;0,000000000000;0,000000000;988936,82;988936,819999999949;988936,82;0,0250;20;90657009,328374207;76155910,02;166812919,34837419;Acima da referência do IDRGP
Subprefeitura Butantã;5.013;Intervenções no Sistema de Drenagem;0,000000000000;0,000000000;1123259,61;1123259,610000000102;23105121,81;0,0250;20;90657009,328374207;76155910,02;166812919,34837419;Acima da referência do IDRGP
Subprefeitura Campo Limpo;1.193;Obras e Serviços nas Áreas de Riscos Geológicos - Preventivas;0,000000000000;0,000000000;1342246,05;1342246,050000000047;2623942,98;0,0616;3;162656915,646409005;70401799,10;233058714,74640900;Dentro da referência
Subprefeitura Campo Limpo;5.100;Intervenções no Sistema Viário;0,000000000000;0,000000000;14439892,06;14439892,060000000522;44526181,55;0,0616;3;162656915,646409005;70401799,10;233058714,74640900;Dentro da referência
Subprefeitura Capela do Socorro;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;1714673,17;1714673,169999999925;40171087,11;0,0708;1;183875047,134315997;43369814,46;227244861,59431601;Aquem da referência do IDRGP
Subprefeitura Capela do Socorro;5.100;Intervenções no Sistema Viário;0,000000000000;0,000000000;974476,53;974476,530000000028;7919644,67;0,0708;1;183875047,134315997;43369814,46;227244861,59431601;Aquem da referência do IDRGP
Subprefeitura Casa Verde/Cachoeirinha;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;12014451,27;12014451,269999999553;34405315,73;0,0270;18;26718451,883854300;38789794,27;65508246,15385430;Aquem da referência do IDRGP
Subprefeitura Casa Verde/Cachoeirinha;1.193;Obras e Serviços nas Áreas de Riscos Geológicos - Preventivas;0,000000000000;0,000000000;3642135,78;3642135,779999999795;3642135,78;0,0270;18;26718451,883854300;38789794,27;65508246,15385430;Aquem da referência do IDRGP
